time,play,quarter,home_team,away_team,name,assister,stage,game_num,win_difference,games_played,win_percentage,home_score,away_score,score_difference
9:53,shooting foul,2nd,CLIPPERS,HAWKS,Amir Coffey,None,RS,None,12,67,62.69,29,38,9
9:53,makes free throw 1 of 1,2nd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,29,39,10
9:34,misses 5-foot hook shot,2nd,CLIPPERS,HAWKS,P.J. Tucker,None,RS,None,12,67,62.69,29,39,10
9:32,offensive rebound,2nd,CLIPPERS,HAWKS,Daniel Theis,None,RS,None,12,67,62.69,29,39,10
9:30,misses 17-foot pullup jump shot,2nd,CLIPPERS,HAWKS,Amir Coffey,None,RS,None,12,67,62.69,29,39,10
9:26,defensive rebound,2nd,CLIPPERS,HAWKS,Bruno Fernando,None,RS,None,12,67,44.78,29,39,10
9:08,misses 12-foot two point shot,2nd,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,29,39,10
9:05,defensive rebound,2nd,CLIPPERS,HAWKS,Amir Coffey,None,RS,None,12,67,62.69,29,39,10
8:59,makes driving layup,2nd,CLIPPERS,HAWKS,Amir Coffey,James Harden,RS,None,12,67,62.69,31,39,8
8:39,misses 28-foot three point jumper,2nd,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,31,39,8
8:36,defensive rebound,2nd,CLIPPERS,HAWKS,Daniel Theis,None,RS,None,12,67,62.69,31,39,8
8:27,makes 23-foot three point jumper,2nd,CLIPPERS,HAWKS,Terance Mann,Daniel Theis,RS,None,12,67,62.69,34,39,5
8:08,makes 22-foot three point jumper,2nd,CLIPPERS,HAWKS,Bogdan Bogdanovic,Trent Forrest,RS,None,12,67,44.78,34,42,8
7:50,blocks Daniel Theis 's 3-foot dunk,2nd,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,34,42,8
7:47,offensive rebound,2nd,CLIPPERS,HAWKS,Daniel Theis,None,RS,None,12,67,62.69,34,42,8
7:45,misses 28-foot three point jumper,2nd,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,34,42,8
7:41,defensive rebound,2nd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,34,42,8
7:38,makes 2-foot dunk,2nd,CLIPPERS,HAWKS,De'Andre Hunter,Jalen Johnson,RS,None,12,67,44.78,34,44,10
7:26,makes 2-foot layup,2nd,CLIPPERS,HAWKS,Ivica Zubac,James Harden,RS,None,12,67,62.69,36,44,8
7:12,misses 28-foot three point jumper,2nd,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,36,44,8
7:12,defensive rebound,2nd,CLIPPERS,HAWKS,Ivica Zubac,None,RS,None,12,67,62.69,36,44,8
7:01,shooting foul,2nd,CLIPPERS,HAWKS,Vit Krejci,None,RS,None,12,67,44.78,36,44,8
7:01,makes free throw 1 of 2,2nd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,37,44,7
7:01,makes free throw 2 of 2,2nd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,38,44,6
6:49,makes 13-foot pullup jump shot,2nd,CLIPPERS,HAWKS,Dejounte Murray,Clint Capela,RS,None,12,67,44.78,38,46,8
6:36,bad pass,2nd,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,38,46,8
6:24,makes 25-foot three point jumper,2nd,CLIPPERS,HAWKS,Wesley Matthews,Dejounte Murray,RS,None,12,67,44.78,38,49,11
6:02,misses 24-foot three point pullup jump shot,2nd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,38,49,11
6:00,defensive rebound,2nd,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,38,49,11
5:53,misses 26-foot three point pullup jump shot,2nd,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,38,49,11
5:50,defensive rebound,2nd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,38,49,11
5:42,makes driving layup,2nd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,40,49,9
5:25,makes 9-foot hook shot,2nd,CLIPPERS,HAWKS,Clint Capela,Dejounte Murray,RS,None,12,67,44.78,40,51,11
5:09,misses 25-foot three point pullup jump shot,2nd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,40,51,11
5:07,defensive rebound,2nd,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,40,51,11
5:00,misses driving layup,2nd,CLIPPERS,HAWKS,Garrison Mathews,None,RS,None,12,67,44.78,40,51,11
4:57,defensive rebound,2nd,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,40,51,11
4:52,misses 26-foot three point jumper,2nd,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,40,51,11
4:49,offensive rebound,2nd,CLIPPERS,HAWKS,Ivica Zubac,None,RS,None,12,67,62.69,40,51,11
4:42,blocks James Harden 's 4-foot driving layup,2nd,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,40,51,11
4:39,defensive rebound,2nd,CLIPPERS,HAWKS,Wesley Matthews,None,RS,None,12,67,44.78,40,51,11
4:35,makes 25-foot three point shot,2nd,CLIPPERS,HAWKS,Wesley Matthews,Dejounte Murray,RS,None,12,67,44.78,40,54,14
4:20,out of bounds bad pass turnover,2nd,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,40,54,14
4:00,makes 26-foot three point jumper,2nd,CLIPPERS,HAWKS,Bogdan Bogdanovic,Clint Capela,RS,None,12,67,44.78,40,57,17
3:42,misses 26-foot three point jumper,2nd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,40,57,17
3:37,defensive rebound,2nd,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,40,57,17
3:30,bad pass,2nd,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,40,57,17
3:19,misses 15-foot step back jumpshot,2nd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,40,57,17
3:16,defensive rebound,2nd,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,40,57,17
3:13,makes two point shot,2nd,CLIPPERS,HAWKS,Bogdan Bogdanovic,Jalen Johnson,RS,None,12,67,44.78,40,59,19
2:49,offensive foul,2nd,CLIPPERS,HAWKS,Ivica Zubac,None,RS,None,12,67,62.69,40,59,19
2:49,turnover,2nd,CLIPPERS,HAWKS,Ivica Zubac,None,RS,None,12,67,62.69,40,59,19
2:38,misses 22-foot three point jumper,2nd,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,40,59,19
2:35,defensive rebound,2nd,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,40,59,19
2:30,blocks James Harden 's 3-foot two point shot,2nd,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,40,59,19
2:28,defensive rebound,2nd,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,40,59,19
2:15,makes 4-foot two point shot,2nd,CLIPPERS,HAWKS,Clint Capela,Bogdan Bogdanovic,RS,None,12,67,44.78,40,61,21
1:58,makes 9-foot two point shot,2nd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,42,61,19
1:45,misses driving floating jump shot,2nd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,42,61,19
1:42,offensive rebound,2nd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,42,61,19
1:41,blocks Jalen Johnson 's 2-foot two point shot,2nd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,42,61,19
1:38,defensive rebound,2nd,CLIPPERS,HAWKS,Ivica Zubac,None,RS,None,12,67,62.69,42,61,19
1:25,misses 10-foot pullup jump shot,2nd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,42,61,19
1:23,defensive rebound,2nd,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,42,61,19
1:17,blocks Dejounte Murray 's 3-foot two point shot,2nd,CLIPPERS,HAWKS,Terance Mann,None,RS,None,12,67,62.69,42,61,19
1:15,bad pass,2nd,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,42,61,19
1:12,makes two point shot,2nd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,44,61,17
56.0,misses 26-foot three point jumper,2nd,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,44,61,17
53.1,defensive rebound,2nd,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,44,61,17
42.1,lost ball turnover,2nd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,44,61,17
38.1,misses two point shot,2nd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,44,61,17
36.1,defensive rebound,2nd,CLIPPERS,HAWKS,P.J. Tucker,None,RS,None,12,67,62.69,44,61,17
32.1,misses running pullup jump shot,2nd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,44,61,17
27.1,defensive rebound,2nd,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,44,61,17
10.0,misses 28-foot three point pullup jump shot,2nd,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,44,61,17
7.2,defensive rebound,2nd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,44,61,17
1.1,bad pass,2nd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,44,61,17
11:39,misses driving floating jump shot,3rd,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,44,61,17
11:36,offensive rebound,3rd,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,44,61,17
11:35,bad pass,3rd,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,44,61,17
11:35,personal foul,3rd,CLIPPERS,HAWKS,Vit Krejci,None,RS,None,12,67,44.78,44,61,17
11:13,misses 13-foot step back jumpshot,3rd,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,44,61,17
11:10,defensive rebound,3rd,CLIPPERS,HAWKS,Vit Krejci,None,RS,None,12,67,44.78,44,61,17
10:57,misses 23-foot three point jumper,3rd,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,44,61,17
10:55,defensive rebound,3rd,CLIPPERS,HAWKS,Terance Mann,None,RS,None,12,67,62.69,44,61,17
10:38,makes 26-foot three point jumper,3rd,CLIPPERS,HAWKS,Paul George,James Harden,RS,None,12,67,62.69,47,61,14
10:14,makes 26-foot three point jumper,3rd,CLIPPERS,HAWKS,Jalen Johnson,Vit Krejci,RS,None,12,67,44.78,47,64,17
9:56,makes 25-foot three point jumper,3rd,CLIPPERS,HAWKS,Paul George,James Harden,RS,None,12,67,62.69,50,64,14
9:31,misses 3-foot hook shot,3rd,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,50,64,14
9:28,defensive rebound,3rd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,50,64,14
9:17,misses 14-foot pullup jump shot,3rd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,50,64,14
9:14,defensive rebound,3rd,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,50,64,14
9:07,makes 1-foot alley oop dunk shot,3rd,CLIPPERS,HAWKS,Clint Capela,Bogdan Bogdanovic,RS,None,12,67,44.78,50,66,16
8:56,makes layup,3rd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,52,66,14
8:56,shooting foul,3rd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,52,66,14
8:56,makes free throw 1 of 1,3rd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,53,66,13
8:42,misses 1-foot two point shot,3rd,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,53,66,13
8:39,defensive rebound,3rd,CLIPPERS,HAWKS,Terance Mann,None,RS,None,12,67,62.69,53,66,13
8:23,misses 24-foot three point jumper,3rd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,53,66,13
8:20,defensive rebound,3rd,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,53,66,13
8:11,shooting foul,3rd,CLIPPERS,HAWKS,Ivica Zubac,None,RS,None,12,67,62.69,53,66,13
8:11,makes free throw 1 of 2,3rd,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,53,67,14
8:11,misses free throw 2 of 2,3rd,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,53,67,14
8:09,defensive rebound,3rd,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,53,67,14
7:56,misses 23-foot three point jumper,3rd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,53,67,14
7:54,offensive rebound,3rd,CLIPPERS,HAWKS,Ivica Zubac,None,RS,None,12,67,62.69,53,67,14
7:51,misses 27-foot three point jumper,3rd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,53,67,14
7:48,defensive rebound,3rd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,53,67,14
7:45,personal foul,3rd,CLIPPERS,HAWKS,Terance Mann,None,RS,None,12,67,62.69,53,67,14
7:33,misses 26-foot three point jumper,3rd,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,53,67,14
7:27,defensive rebound,3rd,CLIPPERS,HAWKS,Terance Mann,None,RS,None,12,67,62.69,53,67,14
7:05,blocks Kawhi Leonard 's 25-foot three point jumper,3rd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,53,67,14
7:02,defensive rebound,3rd,CLIPPERS,HAWKS,Vit Krejci,None,RS,None,12,67,44.78,53,67,14
6:43,makes 24-foot three point jumper,3rd,CLIPPERS,HAWKS,Dejounte Murray,Vit Krejci,RS,None,12,67,44.78,53,70,17
6:30,misses 18-foot pullup jump shot,3rd,CLIPPERS,HAWKS,Terance Mann,None,RS,None,12,67,62.69,53,70,17
6:27,defensive rebound,3rd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,53,70,17
6:20,makes 25-foot three pointer,3rd,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,53,73,20
6:05,out of bounds bad pass turnover,3rd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,53,73,20
5:50,makes 7-foot two point shot,3rd,CLIPPERS,HAWKS,Jalen Johnson,Dejounte Murray,RS,None,12,67,44.78,53,75,22
5:28,misses 25-foot step back jumpshot,3rd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,53,75,22
5:26,defensive rebound,3rd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,53,75,22
5:19,makes 23-foot three point shot,3rd,CLIPPERS,HAWKS,Dejounte Murray,De'Andre Hunter,RS,None,12,67,44.78,53,78,25
5:03,shooting foul,3rd,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,53,78,25
5:03,makes free throw 1 of 2,3rd,CLIPPERS,HAWKS,Ivica Zubac,None,RS,None,12,67,62.69,54,78,24
5:03,makes free throw 2 of 2,3rd,CLIPPERS,HAWKS,Ivica Zubac,None,RS,None,12,67,62.69,55,78,23
4:51,traveling,3rd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,55,78,23
4:40,misses 26-foot three point jumper,3rd,CLIPPERS,HAWKS,Amir Coffey,None,RS,None,12,67,62.69,55,78,23
4:38,defensive rebound,3rd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,55,78,23
4:28,makes 24-foot three pointer,3rd,CLIPPERS,HAWKS,Garrison Mathews,Jalen Johnson,RS,None,12,67,44.78,55,81,26
4:19,shooting foul,3rd,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,55,81,26
4:19,makes free throw 1 of 2,3rd,CLIPPERS,HAWKS,Mason Plumlee,None,RS,None,12,67,62.69,56,81,25
4:19,misses free throw 2 of 2,3rd,CLIPPERS,HAWKS,Mason Plumlee,None,RS,None,12,67,62.69,56,81,25
4:17,defensive rebound,3rd,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,56,81,25
4:01,blocks Bruno Fernando 's 3-foot layup,3rd,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,56,81,25
3:56,misses 25-foot three point pullup jump shot,3rd,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,56,81,25
3:55,turnover,3rd,CLIPPERS,HAWKS,shot clock,None,RS,None,12,67,,56,81,25
3:38,shooting foul,3rd,CLIPPERS,HAWKS,Bruno Fernando,None,RS,None,12,67,44.78,56,81,25
3:38,makes free throw 1 of 2,3rd,CLIPPERS,HAWKS,Mason Plumlee,None,RS,None,12,67,62.69,57,81,24
3:38,makes free throw 2 of 2,3rd,CLIPPERS,HAWKS,Mason Plumlee,None,RS,None,12,67,62.69,58,81,23
3:15,misses 26-foot three point jumper,3rd,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,58,81,23
3:14,turnover,3rd,CLIPPERS,HAWKS,shot clock,None,RS,None,12,67,,58,81,23
2:54,bad pass,3rd,CLIPPERS,HAWKS,Bones Hyland,None,RS,None,12,67,62.69,58,81,23
2:52,offensive foul,3rd,CLIPPERS,HAWKS,Bruno Fernando,None,RS,None,12,67,44.78,58,81,23
2:52,turnover,3rd,CLIPPERS,HAWKS,Bruno Fernando,None,RS,None,12,67,44.78,58,81,23
2:37,misses 25-foot three point jumper,3rd,CLIPPERS,HAWKS,Bones Hyland,None,RS,None,12,67,62.69,58,81,23
2:35,defensive rebound,3rd,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,58,81,23
2:20,makes driving layup,3rd,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,58,83,25
1:59,bad pass,3rd,CLIPPERS,HAWKS,Bones Hyland,None,RS,None,12,67,62.69,58,83,25
1:55,makes two point shot,3rd,CLIPPERS,HAWKS,Trent Forrest,None,RS,None,12,67,44.78,58,85,27
1:32,personal foul,3rd,CLIPPERS,HAWKS,Trent Forrest,None,RS,None,12,67,44.78,58,85,27
1:32,makes free throw 1 of 2,3rd,CLIPPERS,HAWKS,Bones Hyland,None,RS,None,12,67,62.69,59,85,26
1:32,makes free throw 2 of 2,3rd,CLIPPERS,HAWKS,Bones Hyland,None,RS,None,12,67,62.69,60,85,25
1:17,out of bounds lost ball turnover,3rd,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,60,85,25
1:05,personal foul,3rd,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,60,85,25
1:05,makes free throw 1 of 2,3rd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,61,85,24
1:05,makes free throw 2 of 2,3rd,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,62,85,23
47.1,misses driving floating jump shot,3rd,CLIPPERS,HAWKS,Bruno Fernando,None,RS,None,12,67,44.78,62,85,23
44.1,defensive rebound,3rd,CLIPPERS,HAWKS,Mason Plumlee,None,RS,None,12,67,62.69,62,85,23
28.1,bad pass,3rd,CLIPPERS,HAWKS,Bones Hyland,None,RS,None,12,67,62.69,62,85,23
24.0,makes two point shot,3rd,CLIPPERS,HAWKS,De'Andre Hunter,Jalen Johnson,RS,None,12,67,44.78,62,87,25
24.0,shooting foul,3rd,CLIPPERS,HAWKS,P.J. Tucker,None,RS,None,12,67,62.69,62,87,25
24.0,makes free throw 1 of 1,3rd,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,62,88,26
0.1,misses 26-foot three point jumper,3rd,CLIPPERS,HAWKS,Amir Coffey,None,RS,None,12,67,62.69,62,88,26
11:35,turnover,4th,CLIPPERS,HAWKS,shot clock,None,RS,None,12,67,,62,88,26
11:19,makes 27-foot three point jumper,4th,CLIPPERS,HAWKS,De'Andre Hunter,Bogdan Bogdanovic,RS,None,12,67,44.78,62,91,29
11:01,makes driving layup,4th,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,64,91,27
11:01,shooting foul,4th,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,64,91,27
11:01,makes free throw 1 of 1,4th,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,65,91,26
10:48,misses 26-foot three point jumper,4th,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,65,91,26
10:43,defensive rebound,4th,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,65,91,26
10:34,makes 2-foot two point shot,4th,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,67,91,24
10:05,misses 13-foot pullup jump shot,4th,CLIPPERS,HAWKS,Trent Forrest,None,RS,None,12,67,44.78,67,91,24
10:03,defensive rebound,4th,CLIPPERS,HAWKS,Amir Coffey,None,RS,None,12,67,62.69,67,91,24
9:55,misses 23-foot three point jumper,4th,CLIPPERS,HAWKS,Terance Mann,None,RS,None,12,67,62.69,67,91,24
9:54,defensive rebound,4th,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,67,91,24
9:48,bad pass,4th,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,67,91,24
9:44,personal foul,4th,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,67,91,24
9:27,misses 20-foot pullup jump shot,4th,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,67,91,24
9:24,defensive rebound,4th,CLIPPERS,HAWKS,Bruno Fernando,None,RS,None,12,67,44.78,67,91,24
9:04,bad pass,4th,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,67,91,24
9:02,shooting foul,4th,CLIPPERS,HAWKS,Bogdan Bogdanovic,None,RS,None,12,67,44.78,67,91,24
9:02,makes free throw 1 of 2,4th,CLIPPERS,HAWKS,Terance Mann,None,RS,None,12,67,62.69,68,91,23
9:02,makes free throw 2 of 2,4th,CLIPPERS,HAWKS,Terance Mann,None,RS,None,12,67,62.69,69,91,22
8:41,misses driving layup,4th,CLIPPERS,HAWKS,Bruno Fernando,None,RS,None,12,67,44.78,69,91,22
8:39,defensive rebound,4th,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,69,91,22
8:34,shooting foul,4th,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,69,91,22
8:34,makes free throw 1 of 2,4th,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,70,91,21
8:34,makes free throw 2 of 2,4th,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,71,91,20
8:16,makes 26-foot three pointer,4th,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,71,94,23
7:56,misses driving layup,4th,CLIPPERS,HAWKS,Terance Mann,None,RS,None,12,67,62.69,71,94,23
7:52,defensive rebound,4th,CLIPPERS,HAWKS,Bruno Fernando,None,RS,None,12,67,44.78,71,94,23
7:46,blocks Bruno Fernando 's 2-foot layup,4th,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,71,94,23
7:43,offensive rebound,4th,CLIPPERS,HAWKS,Bruno Fernando,None,RS,None,12,67,44.78,71,94,23
7:41,bad pass,4th,CLIPPERS,HAWKS,Bruno Fernando,None,RS,None,12,67,44.78,71,94,23
7:37,makes 25-foot running pullup jump shot,4th,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,74,94,20
7:15,misses 14-foot two point shot,4th,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,74,94,20
7:11,defensive rebound,4th,CLIPPERS,HAWKS,Amir Coffey,None,RS,None,12,67,62.69,74,94,20
7:11,out of bounds lost ball turnover,4th,CLIPPERS,HAWKS,Amir Coffey,None,RS,None,12,67,62.69,74,94,20
6:59,misses 27-foot three point jumper,4th,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,74,94,20
6:56,defensive rebound,4th,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,74,94,20
6:42,blocks P.J. Tucker 's 4-foot layup,4th,CLIPPERS,HAWKS,Jalen Johnson,None,RS,None,12,67,44.78,74,94,20
6:38,defensive rebound,4th,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,74,94,20
6:25,makes 2-foot dunk,4th,CLIPPERS,HAWKS,Jalen Johnson,Vit Krejci,RS,None,12,67,44.78,74,96,22
6:08,makes 26-foot three point jumper,4th,CLIPPERS,HAWKS,Paul George,James Harden,RS,None,12,67,62.69,77,96,19
5:35,misses 31-foot three point pullup jump shot,4th,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,77,96,19
5:29,offensive rebound,4th,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,77,96,19
5:28,makes two point shot,4th,CLIPPERS,HAWKS,Clint Capela,None,RS,None,12,67,44.78,77,98,21
5:09,misses 25-foot three point pullup jump shot,4th,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,77,98,21
5:07,offensive rebound,4th,CLIPPERS,HAWKS,P.J. Tucker,None,RS,None,12,67,62.69,77,98,21
5:03,makes 22-foot three point jumper,4th,CLIPPERS,HAWKS,James Harden,Kawhi Leonard,RS,None,12,67,62.69,80,98,18
4:34,lost ball turnover,4th,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,80,98,18
4:25,personal foul,4th,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,80,98,18
4:25,makes free throw 1 of 2,4th,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,81,98,17
4:25,makes free throw 2 of 2,4th,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,82,98,16
4:10,personal foul,4th,CLIPPERS,HAWKS,Amir Coffey,None,RS,None,12,67,62.69,82,98,16
4:01,makes driving layup,4th,CLIPPERS,HAWKS,De'Andre Hunter,Dejounte Murray,RS,None,12,67,44.78,82,100,18
3:43,makes layup,4th,CLIPPERS,HAWKS,Paul George,James Harden,RS,None,12,67,62.69,84,100,16
3:23,misses 24-foot three point jumper,4th,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,84,100,16
3:21,defensive rebound,4th,CLIPPERS,HAWKS,James Harden,None,RS,None,12,67,62.69,84,100,16
3:16,personal foul,4th,CLIPPERS,HAWKS,De'Andre Hunter,None,RS,None,12,67,44.78,84,100,16
3:16,makes free throw 1 of 2,4th,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,85,100,15
3:16,makes free throw 2 of 2,4th,CLIPPERS,HAWKS,Kawhi Leonard,None,RS,None,12,67,62.69,86,100,14
2:53,misses driving floating jump shot,4th,CLIPPERS,HAWKS,Dejounte Murray,None,RS,None,12,67,44.78,86,100,14
2:51,defensive rebound,4th,CLIPPERS,HAWKS,Paul George,None,RS,None,12,67,62.69,86,100,14
2:37,misses 22-foot three point jumper,4th,CLIPPERS,HAWKS,Amir Coffey,None,RS,None,12,67,62.69,86,100,14
